candidate_pair_id,candidate_generation_method,strict_comparison_key,left_raw_jockey_label,right_raw_jockey_label,pair_label_structure,temporal_relationship,gap_days,overlap_days,left_runner_rows,right_runner_rows,combined_runner_rows,same_race_collisions,shared_horse_count,shared_horses,shared_trainer_count,shared_trainers,context_candidate_status,review_priority,review_reason,identity_relationship,left_verified_person_name,right_verified_person_name,verification_status,verification_id,evidence_type,evidence_locator,evidence_accessed_date,confidence,review_notes,database_action,review_scope_status,review_trigger,review_scope_reason
JOCKEY-STRICT-0167,observed_leading_title_removed_exact_match,gary derwin,Gary Derwin,Mr Gary Derwin,title_bearing_and_untitled,observed_periods_separate,2656,0,41,1,42,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0168,observed_leading_title_removed_exact_match,marie rollando,Mlle Marie Rollando,Mme Marie Rollando,two_title_bearing_labels,observed_periods_separate,166,0,35,6,41,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0169,observed_leading_title_removed_exact_match,ryan holmes,Mr Ryan Holmes,Ryan Holmes,title_bearing_and_untitled,observed_periods_separate,461,0,10,28,38,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0170,observed_leading_title_removed_exact_match,osian radford,Mr Osian Radford,Osian Radford,title_bearing_and_untitled,observed_periods_separate,125,0,1,33,34,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0171,observed_leading_title_removed_exact_match,paul kavanagh,Mr Paul Kavanagh,Paul Kavanagh,title_bearing_and_untitled,observed_periods_separate,394,0,7,25,32,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0172,observed_leading_title_removed_exact_match,laure neuville,Mlle Laure Neuville,Mme Laure Neuville,two_title_bearing_labels,observed_periods_separate,718,0,24,7,31,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0173,observed_leading_title_removed_exact_match,roxane liegeois,Mlle Roxane Liegeois,Mme Roxane Liegeois,two_title_bearing_labels,observed_periods_separate,50,0,6,25,31,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0174,observed_leading_title_removed_exact_match,oliver boyden,Mr Oliver Boyden,Oliver Boyden,title_bearing_and_untitled,observed_periods_separate,200,0,15,15,30,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0175,observed_leading_title_removed_exact_match,mathilde bourillon,Mlle Mathilde Bourillon,Mme Mathilde Bourillon,two_title_bearing_labels,observed_periods_separate,670,0,19,5,24,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0176,observed_leading_title_removed_exact_match,marlene meyer,Mlle Marlene Meyer,Mme Marlene Meyer,two_title_bearing_labels,observed_periods_separate,245,0,19,3,22,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0177,observed_leading_title_removed_exact_match,shaun greene,Mr Shaun Greene,Shaun Greene,title_bearing_and_untitled,observed_periods_separate,164,0,2,20,22,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0178,observed_leading_title_removed_exact_match,sarah akari-souidane,Mlle Sarah Akari-Souidane,Mme Sarah Akari-Souidane,two_title_bearing_labels,observed_periods_separate,612,0,14,7,21,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0179,observed_leading_title_removed_exact_match,aidan weaver,Aidan Weaver,Mr Aidan Weaver,title_bearing_and_untitled,observed_periods_separate,280,0,19,1,20,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0180,observed_leading_title_removed_exact_match,anaelle mekouche,Mlle Anaelle Mekouche,Mme Anaelle Mekouche,two_title_bearing_labels,observed_periods_separate,144,0,7,10,17,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0181,observed_leading_title_removed_exact_match,a jones,Miss A Jones,Mr A Jones,two_title_bearing_labels,observed_periods_overlap,0,1,1,15,16,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0182,observed_leading_title_removed_exact_match,alice bertiaux,Mlle Alice Bertiaux,Mme Alice Bertiaux,two_title_bearing_labels,observed_periods_separate,1130,0,11,5,16,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0183,observed_leading_title_removed_exact_match,minty bloss,Minty Bloss,Miss Minty Bloss,title_bearing_and_untitled,observed_periods_separate,672,0,9,7,16,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0184,observed_leading_title_removed_exact_match,thomas poteaux,Mr Thomas Poteaux,Thomas Poteaux,title_bearing_and_untitled,observed_periods_overlap,0,711,14,2,16,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0185,observed_leading_title_removed_exact_match,charlie bell,Charlie Bell,Mr Charlie Bell,title_bearing_and_untitled,observed_periods_separate,272,0,9,6,15,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0186,observed_leading_title_removed_exact_match,jenny langhard,Frau Jenny Langhard,Jenny Langhard,title_bearing_and_untitled,observed_periods_overlap,0,743,9,6,15,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0187,observed_leading_title_removed_exact_match,sarah pedron,Mlle Sarah Pedron,Mme Sarah Pedron,two_title_bearing_labels,observed_periods_separate,205,0,4,11,15,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0188,observed_leading_title_removed_exact_match,amy hunt,Amy Hunt,Miss Amy Hunt,title_bearing_and_untitled,observed_periods_separate,107,0,10,4,14,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0189,observed_leading_title_removed_exact_match,esentur turganaaly uulu,Esentur Turganaaly UUlu,Esentur Turganaaly Uulu,two_untitled_labels,observed_periods_separate,83,0,4,10,14,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0190,observed_leading_title_removed_exact_match,lucie lenglart,Mlle Lucie Lenglart,Mme Lucie Lenglart,two_title_bearing_labels,observed_periods_separate,166,0,8,4,12,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0191,observed_leading_title_removed_exact_match,michael coles,Michael Coles,Mr Michael Coles,title_bearing_and_untitled,observed_periods_separate,1161,0,10,2,12,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0192,observed_leading_title_removed_exact_match,pandora briselden,Miss Pandora Briselden,Ms Pandora Briselden,two_title_bearing_labels,observed_periods_separate,637,0,6,6,12,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0193,observed_leading_title_removed_exact_match,jenny langhard,Frau Jenny Langhard,Miss Jenny Langhard,two_title_bearing_labels,observed_periods_overlap,0,4,9,2,11,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0194,observed_leading_title_removed_exact_match,solange gourdain,Mlle Solange Gourdain,Mme Solange Gourdain,two_title_bearing_labels,observed_periods_separate,2236,0,9,1,10,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0195,observed_leading_title_removed_exact_match,lucie lebeurrier,Mlle Lucie Lebeurrier,Mme Lucie Lebeurrier,two_title_bearing_labels,observed_periods_separate,247,0,8,1,9,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0196,observed_leading_title_removed_exact_match,jean-daniel manceau,Jean-Daniel Manceau,Mr Jean-Daniel Manceau,title_bearing_and_untitled,observed_periods_overlap,0,43,3,5,8,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0197,observed_leading_title_removed_exact_match,jenny langhard,Jenny Langhard,Miss Jenny Langhard,title_bearing_and_untitled,observed_periods_separate,901,0,6,2,8,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0198,observed_leading_title_removed_exact_match,karen dieltjens,Mlle Karen Dieltjens,Mrs Karen Dieltjens,two_title_bearing_labels,observed_periods_separate,1091,0,2,4,6,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0199,observed_leading_title_removed_exact_match,elodie daveau-coudray,Mlle Elodie Daveau-Coudray,Mme Elodie Daveau-Coudray,two_title_bearing_labels,observed_periods_separate,1081,0,2,3,5,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0200,observed_leading_title_removed_exact_match,jay kozaczek,Jay Kozaczek,Mr Jay Kozaczek,title_bearing_and_untitled,observed_periods_separate,336,0,3,2,5,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0201,observed_leading_title_removed_exact_match,jenifer maurer,Mlle Jenifer Maurer,Mme Jenifer Maurer,two_title_bearing_labels,observed_periods_separate,350,0,1,4,5,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0202,observed_leading_title_removed_exact_match,pablo laborde fernandez,Mr Pablo Laborde Fernandez,Pablo Laborde Fernandez,title_bearing_and_untitled,observed_periods_separate,66,0,1,4,5,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0203,observed_leading_title_removed_exact_match,alix lemaire,Alix Lemaire,Mr Alix Lemaire,title_bearing_and_untitled,observed_periods_separate,55,0,2,2,4,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0204,observed_leading_title_removed_exact_match,c coste,C Coste,Mr C Coste,title_bearing_and_untitled,observed_periods_separate,32,0,2,2,4,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0205,observed_leading_title_removed_exact_match,c grant,Miss C Grant,Mr C Grant,two_title_bearing_labels,observed_periods_separate,3964,0,1,3,4,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0206,observed_leading_title_removed_exact_match,max jenkins,Max Jenkins,Mr Max Jenkins,title_bearing_and_untitled,observed_periods_separate,1817,0,3,1,4,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0207,observed_leading_title_removed_exact_match,audrey satabin,Audrey Satabin,Mlle Audrey Satabin,title_bearing_and_untitled,observed_periods_separate,2896,0,2,1,3,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0208,observed_leading_title_removed_exact_match,elin hedman,Elin Hedman,Mme Elin Hedman,title_bearing_and_untitled,observed_periods_separate,572,0,1,2,3,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0209,observed_leading_title_removed_exact_match,j p oneill,J P ONeill,Mr J P ONeill,title_bearing_and_untitled,observed_periods_separate,545,0,1,2,3,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0210,observed_leading_title_removed_exact_match,manon scandella-lacaille,Manon Scandella-Lacaille,Mme Manon Scandella-Lacaille,title_bearing_and_untitled,observed_periods_separate,20,0,2,1,3,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0211,observed_leading_title_removed_exact_match,c collins,C Collins,Mr C Collins,title_bearing_and_untitled,observed_periods_separate,720,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0212,observed_leading_title_removed_exact_match,charlotta ericsson,Charlotta Ericsson,Miss Charlotta Ericsson,title_bearing_and_untitled,observed_periods_separate,185,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0213,observed_leading_title_removed_exact_match,j osullivan,J OSullivan,Mr J OSullivan,title_bearing_and_untitled,observed_periods_separate,1256,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0214,observed_leading_title_removed_exact_match,juliette benech,Mlle Juliette Benech,Mme Juliette Benech,two_title_bearing_labels,observed_periods_separate,1420,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0215,observed_leading_title_removed_exact_match,lucas gueracague,Lucas Gueracague,Mr Lucas Gueracague,title_bearing_and_untitled,observed_periods_separate,282,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
JOCKEY-STRICT-0216,observed_leading_title_removed_exact_match,thomas briand,Mr Thomas Briand,Thomas Briand,title_bearing_and_untitled,observed_periods_separate,151,0,1,1,2,0,0,,0,,no_shared_source_context,4,candidate supported only by strict title-stripped name equivalence,unresolved,,,not_started,,,,,,,preserve_raw_unresolved,deferred_until_material_use,specific_analysis_or_material_identity_risk,Strict normalisation generated an identity candidate only. Comprehensive external resolution is disproportionate without a specific analytical need. Preserve both raw labels and leave the relationship unresolved.
